radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
UMTS,404,78,33031,19881817,0,77.476515,23.221664,1000,17,1,1369239391,1441719477,0
GSM,404,67,61302,39622,0,77.473395,23.246984,9558,1570,1,1378354811,1491448108,0
GSM,404,67,61301,43763,0,77.44040799999999,23.233755,5984,822,1,1378354818,1456052765,0
GSM,404,67,61302,34232,0,77.463741,23.249931,1049,24,1,1378354830,1467088624,0
GSM,404,67,61302,33583,0,77.46829,23.249903,1000,16,1,1378354830,1452859673,0
GSM,404,67,61302,34231,0,77.46528599999999,23.251877,1040,7,1,1378354830,1453721678,0
GSM,404,67,61302,33582,0,77.466087,23.24421,1981,12,1,1378354830,1491406838,0
GSM,404,67,61302,39623,0,77.476673,23.250217000000003,1024,24,1,1378354830,1486386562,0
GSM,404,67,61302,39621,0,77.479324,23.253173999999998,1000,18,1,1378354830,1491448108,0
GSM,404,67,61302,32931,0,77.45635899999999,23.238039,2898,156,1,1378354873,1484807505,0
GSM,404,67,61302,43883,0,77.48214,23.252607,1000,143,1,1378354878,1491448108,0
GSM,404,67,61302,33052,0,77.47558599999999,23.255654,1610,4,1,1378354884,1486386562,0
GSM,404,67,61302,43882,0,77.48176600000001,23.250504,1000,13,1,1378354884,1491448108,0
GSM,404,78,35500,10573,0,77.470779418945,23.253250122070003,1000,3,1,1380677845,1380677845,0
GSM,404,78,35500,10622,0,77.470779418945,23.249130249023,1000,1,1,1380678006,1380678006,0
GSM,404,78,35000,11862,0,77.462311,23.180923,1000,6,1,1380858956,1380858956,0
GSM,404,78,35500,12232,0,77.385178,23.256912,1479,3,1,1384245421,1429534153,0
GSM,404,78,33031,21747,0,77.385653,23.263478,1000,76,1,1382784102,1382784102,0
GSM,404,78,35500,11371,0,77.382612,23.263793,4235,99,1,1384245433,1477216351,0
UMTS,404,78,33031,19881786,0,77.385885,23.262239,2236,11,1,1384245439,1434750865,0
UMTS,404,78,33031,19883066,0,77.386726,23.264185,1000,107,1,1382781532,1382781532,0
GSM,404,78,33031,21099,0,77.385635375977,23.262863159179997,1000,1,1,1382782217,1382782217,0
GSM,404,78,33031,23188,0,77.385635375977,23.264236450194996,1000,1,1,1382789353,1382789353,0
GSM,404,93,39045,36811,0,77.437402,23.200714,10487,736,1,1238989948,1238989948,0
GSM,404,93,39045,36581,0,77.39899399999999,23.234898,1000,11,1,1238989894,1238989894,0
GSM,404,93,39045,38222,0,77.40209399999999,23.23358,1000,65,1,1238989895,1238989895,0
GSM,404,93,39045,38223,0,77.40074200000001,23.235616,1000,44,1,1238989895,1238989895,0
GSM,404,93,39045,13571,0,77.399224,23.2393,1000,19,1,1238989895,1238989895,0
GSM,404,93,39045,36812,0,77.436447143555,23.199691772460998,1000,7,1,1238989794,1238989794,0
GSM,404,93,39045,36813,0,77.435861,23.200004,1000,405,1,1238989935,1238989935,0
GSM,404,93,39045,38201,0,77.433757,23.196088,1000,245,1,1238989910,1238989910,0
GSM,404,93,39045,38472,0,77.43093,23.197055,1000,225,1,1238989925,1238989925,0
GSM,404,93,39045,38471,0,77.42959300000001,23.201620000000002,1000,322,1,1238989925,1238989925,0
GSM,404,93,39045,38473,0,77.427559,23.202139000000003,1000,197,1,1238989925,1238989925,0
GSM,404,93,39045,38382,0,77.42428100000001,23.20128,1172,512,1,1238989926,1238989926,0
GSM,404,93,39045,51662,0,77.424513,23.205406,2220,242,1,1238989932,1238989932,0
GSM,404,93,39045,58061,0,77.420124,23.202247,1186,591,1,1238989927,1238989927,0
GSM,404,93,39045,58063,0,77.411344,23.197419,1155,711,1,1238989932,1238989932,0
GSM,404,93,39045,38383,0,77.410257,23.198041,1000,84,1,1238989928,1238989928,0
GSM,404,93,39045,58062,0,77.404443,23.190476,1200,902,1,1238989932,1238989932,0
GSM,404,93,39045,38193,0,77.408981323242,23.191452026367003,1000,43,1,1238989932,1238989932,0
GSM,404,93,39045,51663,0,77.410224,23.198972,1000,42,1,1238989928,1238989928,0
GSM,404,93,39045,38191,0,77.408997,23.192154000000002,1000,90,1,1238989932,1238989932,0
GSM,404,93,39045,24652,0,77.408981323242,23.191452026367003,1000,9,1,1238989671,1238989671,0
GSM,404,93,39045,21146,0,77.408981323242,23.191452026367003,1000,181,1,1238989931,1238989931,0
GSM,404,93,39045,21148,0,77.408981323242,23.191452026367003,1000,59,1,1238989930,1238989930,0
GSM,404,93,39045,36103,0,77.408981323242,23.191452026367003,1000,43,1,1238989930,1238989930,0
GSM,404,93,39045,36101,0,77.408981323242,23.191452026367003,1000,2,1,1238989673,1238989673,0
GSM,404,93,39045,38173,0,77.423484,23.211783999999998,2703,41,1,1238989934,1238989934,0
GSM,404,93,39045,38171,0,77.430339,23.218035,1000,210,1,1238989933,1238989933,0
GSM,404,93,39045,38243,0,77.43519599999999,23.216634,1000,202,1,1238989945,1238989945,0
GSM,404,93,39045,19073,0,77.43413199999999,23.214924,1000,207,1,1238989945,1238989945,0
GSM,404,93,39045,37962,0,77.434083,23.220582,1000,104,1,1239009479,1482980780,0
GSM,404,93,39045,37961,0,77.43271800000001,23.225085999999997,1000,116,1,1239009479,1462880498,0
GSM,404,93,39045,22937,0,77.43441899999999,23.226619,1000,107,1,1239009480,1489892501,0
GSM,404,93,39045,13552,0,77.432934,23.229521,1250,43,1,1239009481,1462880498,0
GSM,404,93,39045,37963,0,77.42982099999999,23.225893,1000,63,1,1239009481,1471225772,0
GSM,404,93,39045,36713,0,77.434326,23.227998,1000,224,1,1239009481,1476671892,0
GSM,404,93,39045,38014,0,77.431577,23.231151,1211,185,1,1239009481,1469844279,0
GSM,404,93,39045,36711,0,77.43278199999999,23.230685,1000,139,1,1239009481,1476671892,0
GSM,404,93,7207,36822,0,77.41776999999999,23.255997,1000,5,1,1238989683,1238989683,0
GSM,404,93,7207,36821,0,77.416077,23.25737,1000,6,1,1238989683,1238989683,0
GSM,404,93,7207,38722,0,77.412987,23.260231,1000,12,1,1238989683,1238989683,0
GSM,404,93,7207,38721,0,77.410759,23.261454,1000,190,1,1238989854,1238989854,0
GSM,404,93,7207,38692,0,77.41044699999999,23.264197,1000,208,1,1238989854,1238989854,0
GSM,404,93,7207,38691,0,77.41040699999999,23.264351,1000,312,1,1238989854,1238989854,0
GSM,404,93,7207,39652,0,77.41310119628899,23.268356323242003,1000,2,1,1238989684,1238989684,0
GSM,404,93,7207,58652,0,77.41369,23.268356,1000,7,1,1238989684,1238989684,0
GSM,404,93,7207,36521,0,77.414474487305,23.268356323242003,1000,1,1,1238989684,1238989684,0
GSM,404,93,39045,38342,0,77.429536,23.232156,1000,61,1,1239009484,1490294526,0
GSM,404,93,39045,38633,0,77.435888,23.225428,1000,81,1,1239009486,1469844279,0
GSM,404,93,39045,38632,0,77.436476,23.224145999999998,1000,145,1,1239009486,1475844823,0
GSM,404,93,39045,13721,0,77.436616,23.223051,1000,318,1,1239009486,1489970438,0
GSM,404,93,39045,13722,0,77.438232,23.221313000000002,1000,414,1,1239009486,1491190675,0
GSM,404,93,39045,38241,0,77.43744699999999,23.218335999999997,1000,184,1,1238989917,1238989917,0
GSM,404,93,39045,19071,0,77.439537,23.215178,1000,112,1,1238989939,1238989939,0
GSM,404,93,39045,19072,0,77.437566,23.212832000000002,1000,227,1,1238989945,1238989945,0
GSM,404,93,39045,38563,0,77.435379,23.210434,1000,270,1,1238989946,1238989946,0
GSM,404,93,39045,24033,0,77.436447,23.209145,1000,155,1,1238989946,1238989946,0
GSM,404,93,39045,24032,0,77.43695500000001,23.205178,1000,203,1,1238989946,1238989946,0
GSM,404,93,39045,38562,0,77.43422,23.2086,1000,74,1,1238989918,1238989918,0
GSM,404,93,39045,13723,0,77.43679,23.221288,1000,84,1,1239009494,1456345591,0
GSM,404,93,39045,37972,0,77.440262,23.216095000000003,1000,18,1,1238989939,1238989939,0
GSM,404,93,39045,38242,0,77.438409,23.217182,1000,91,1,1238989939,1238989939,0
GSM,404,93,39045,38183,0,77.43240899999999,23.203231,1000,234,1,1238989924,1238989924,0
GSM,404,93,39045,38182,0,77.436131,23.20301,1000,113,1,1238989910,1238989910,0
GSM,404,93,39045,24031,0,77.436722,23.206064,1000,25,1,1238989937,1238989937,0
GSM,404,93,39045,58551,0,77.43392,23.243637,1000,25,1,1239009512,1489892529,0
GSM,404,93,39045,38411,0,77.433825,23.244636,1000,22,1,1239009513,1489676605,0
GSM,404,93,7207,51672,0,77.42820739746101,23.249130249023,1000,4,1,1238989713,1238989713,0
GSM,404,93,7207,38723,0,77.41035500000001,23.25851,1000,53,1,1238989854,1238989854,0
GSM,404,93,7207,38661,0,77.410065,23.256828,1000,76,1,1238989855,1238989855,0
GSM,404,93,7207,19091,0,77.410494,23.254751000000002,1000,108,1,1238989856,1238989856,0
GSM,404,93,7207,58273,0,77.413101,23.253220000000002,1000,46,1,1238989856,1238989856,0
GSM,404,93,7207,58272,0,77.413426,23.249962,1000,241,1,1238989858,1238989858,0
GSM,404,93,7207,13641,0,77.412287,23.244103,1000,177,1,1238989860,1238989860,0
GSM,404,93,39045,38341,0,77.423222,23.240012,1001,211,1,1239009529,1490232368,0
GSM,404,93,39045,39762,0,77.429019,23.234773,1000,66,1,1239009529,1471225772,0
GSM,404,93,39045,51703,0,77.429357,23.234543,1000,135,1,1239009530,1474193234,0
GSM,404,93,39045,38172,0,77.42769,23.215701,1000,178,1,1238989934,1238989934,0
GSM,404,93,39045,51541,0,77.430825,23.211612,1000,128,1,1238989872,1238989872,0
GSM,404,93,39045,51543,0,77.426834,23.214278,1000,66,1,1238989915,1238989915,0
GSM,404,93,39045,51542,0,77.42680899999999,23.210282,1000,222,1,1238989922,1238989922,0
GSM,404,93,39045,38381,0,77.424275,23.209149,1000,44,1,1238989922,1238989922,0
GSM,404,93,39045,13522,0,77.424181,23.209305,1000,44,1,1238989922,1238989922,0
GSM,404,93,39045,38174,0,77.4286,23.217888000000002,1000,28,1,1238989903,1238989903,0
GSM,404,93,39045,38203,0,77.432327270508,23.195571899414002,1000,22,1,1238989768,1238989768,0
GSM,404,93,39045,13553,0,77.433,23.231978,1000,49,1,1239009574,1469844279,0
GSM,404,93,39045,38011,0,77.433853,23.233414,1000,36,1,1239009575,1464481243,0
GSM,404,93,39045,51702,0,77.432785,23.235854999999997,1000,18,1,1239009575,1474193234,0
GSM,404,93,39045,24871,0,77.430796,23.234288,1000,26,1,1239009575,1483943578,0
GSM,404,93,39045,24873,0,77.429867,23.233967,1000,24,1,1239009575,1468993617,0
GSM,404,93,7207,38252,0,77.416252,23.242345,1000,34,1,1238989847,1238989847,0
GSM,404,93,7207,38253,0,77.413439,23.24447,1000,61,1,1238989860,1238989860,0
GSM,404,93,7207,38662,0,77.410094,23.254481,1000,58,1,1238989856,1238989856,0
GSM,404,93,7207,38693,0,77.408981323242,23.264236450194996,1000,22,1,1238989854,1238989854,0
GSM,404,93,39045,38012,0,77.441597,23.228873999999998,1000,4,1,1239009590,1475844823,0
GSM,404,93,39045,38631,0,77.439651,23.224411,1000,3,1,1239009591,1475844823,0
GSM,404,93,39045,37973,0,77.440567016602,23.221664428710998,1000,1,1,1238989791,1238989791,0
GSM,404,93,39045,58472,0,77.43939,23.225196,1000,7,1,1239009592,1475844823,0
GSM,404,93,39045,38432,0,77.394983,23.212672,1000,31,1,1238989793,1238989793,0
GSM,404,93,39045,58213,0,77.39433299999999,23.213425,1000,3,1,1238989793,1238989793,0
GSM,404,93,39045,51553,0,77.39542,23.211365,1000,8,1,1238989793,1238989793,0
GSM,404,93,39045,58212,0,77.396621704102,23.212051391602,1000,1,1,1238989793,1238989793,0
GSM,404,93,39045,36083,0,77.407608032227,23.192825317382997,1000,1,1,1238989830,1238989830,0
GSM,404,93,39045,39763,0,77.425265,23.238144000000002,1000,7,1,1239009645,1471225772,0
GSM,404,93,7207,58672,0,77.416878,23.242264000000002,1000,12,1,1238989861,1238989861,0
GSM,404,93,7207,51673,0,77.419756,23.242158,1000,39,1,1238989861,1238989861,0
GSM,404,93,39045,24872,0,77.432827,23.231776999999997,1000,11,1,1239009665,1474193234,0
GSM,404,93,39045,38343,0,77.419651,23.226523999999998,1000,13,1,1239009675,1475753151,0
GSM,404,93,39045,22906,0,77.422543,23.228359,1000,8,1,1239009675,1489892531,0
GSM,404,93,39045,38163,0,77.41145300000001,23.224686,1000,5,1,1238989875,1238989875,0
GSM,404,93,39045,38592,0,77.40593,23.225020999999998,1000,9,1,1238989875,1238989875,0
GSM,404,93,39045,38591,0,77.403594,23.224411,1000,13,1,1238989876,1238989876,0
GSM,404,93,39045,38593,0,77.40211500000001,23.225206,1000,19,1,1238989876,1238989876,0
GSM,404,93,39045,36582,0,77.40211500000001,23.228989000000002,1000,3,1,1238989876,1238989876,0
GSM,404,93,39045,38221,0,77.400663,23.23783,1000,35,1,1238989895,1238989895,0
GSM,404,93,7207,13544,0,77.391246,23.241557999999998,1000,35,1,1238989879,1238989879,0
GSM,404,93,39045,51641,0,77.397766,23.242493,1000,12,1,1238989877,1238989877,0
GSM,404,93,7207,38113,0,77.395186,23.244823,1000,22,1,1238989878,1238989878,0
GSM,404,93,7207,53971,0,77.390213,23.24076,1000,21,1,1238989879,1238989879,0
GSM,404,93,7207,13543,0,77.388381958008,23.242263793944996,1000,1,1,1238989879,1238989879,0
GSM,404,93,39045,20956,0,77.388019,23.229385999999998,1000,53,1,1238989894,1238989894,0
GSM,404,93,39045,38423,0,77.388159,23.229681,1000,37,1,1238989894,1238989894,0
GSM,404,93,39045,20958,0,77.388367,23.228367000000002,1000,184,1,1238989894,1238989894,0
GSM,404,93,39045,38433,0,77.376643,23.218085000000002,1000,155,1,1238989883,1238989883,0
GSM,404,93,39045,24633,0,77.372527,23.216920000000002,1000,11,1,1238989881,1238989881,0
GSM,404,93,39045,38531,0,77.37040999999999,23.217246,1000,23,1,1238989881,1238989881,0
GSM,404,93,7207,38262,0,77.38472,23.224869,1000,3,1,1238989883,1238989883,0
GSM,404,93,39045,36712,0,77.43425,23.229354999999998,1000,10,1,1239009690,1476671892,0
GSM,404,93,39045,20957,0,77.39112854003899,23.229904174805004,1000,3,1,1238989894,1238989894,0
GSM,404,93,39045,38422,0,77.392501831055,23.231277465820003,1000,2,1,1238989894,1238989894,0
GSM,404,93,39045,38421,0,77.395248,23.232847,1000,7,1,1238989894,1238989894,0
GSM,404,93,39045,36583,0,77.396896,23.234436,1000,10,1,1238989894,1238989894,0
GSM,404,93,39045,13573,0,77.398605,23.235397,1000,9,1,1238989895,1238989895,0
GSM,404,93,39045,13572,0,77.399368286133,23.235397338867003,1000,2,1,1238989895,1238989895,0
GSM,404,93,39045,51763,0,77.408905,23.233414,1000,18,1,1238989896,1238989896,0
GSM,404,93,39045,51762,0,77.412003,23.232651,1000,10,1,1238989896,1238989896,0
GSM,404,93,39045,38164,0,77.415063,23.231474,1000,7,1,1238989896,1238989896,0
GSM,404,93,39045,38161,0,77.4188,23.231277,1000,40,1,1238989897,1238989897,0
GSM,404,93,39045,58241,0,77.428463,23.217160999999997,1000,43,1,1238989933,1238989933,0
GSM,404,93,39045,24651,0,77.432327270508,23.195571899414002,1000,10,1,1238989909,1238989909,0
GSM,404,93,39045,51661,0,77.42408752441399,23.209304809570003,1000,12,1,1238989922,1238989922,0
GSM,404,93,39045,38181,0,77.432327270508,23.206558227539002,1000,1,1,1238989924,1238989924,0
GSM,404,93,39045,13521,0,77.418594,23.214454999999997,1000,4,1,1238989933,1238989933,0
GSM,404,93,39045,39331,0,77.420766,23.217385,1000,43,1,1238989934,1238989934,0
GSM,404,78,31000,10411,0,77.433112,23.231768,1000,14,1,1238992937,1238992937,0
GSM,404,78,31000,10822,0,77.43418199999999,23.233159,1000,154,1,1238992952,1238992952,0
GSM,404,78,31000,10163,0,77.433700561523,23.235397338867003,1000,14,1,1238992938,1238992938,0
GSM,404,78,31000,10231,0,77.433700561523,23.235397338867003,1000,9,1,1238992938,1238992938,0
GSM,404,78,31000,10232,0,77.433701,23.229675,1000,6,1,1238992934,1238992934,0
GSM,404,78,31000,10723,0,77.434044,23.229218,1000,4,1,1238992946,1238992946,0
GSM,404,78,31000,10213,0,77.43576,23.225784,1000,4,1,1238992934,1238992934,0
GSM,404,78,31000,10141,0,77.436667,23.223862,1000,25,1,1238992952,1238992952,0
GSM,404,78,31000,10142,0,77.439651,23.218117000000003,1000,12,1,1238992947,1238992947,0
GSM,404,78,31000,10903,0,77.440784,23.214292,1000,38,1,1238992948,1238992948,0
GSM,404,78,31000,10221,0,77.438703,23.21676,1000,14,1,1238992948,1238992948,0
GSM,404,78,31000,10223,0,77.436447,23.21434,1000,3,1,1238992935,1238992935,0
GSM,404,78,31000,10222,0,77.436752,23.210754,1000,72,1,1238992949,1238992949,0
GSM,404,78,31000,10481,0,77.436447,23.207245,1000,12,1,1238992945,1238992945,0
GSM,404,78,31000,10483,0,77.435312,23.207877,1000,75,1,1238992951,1238992951,0
GSM,404,78,31000,10593,0,77.43507385253899,23.229904174805004,1000,1,1,1238992936,1238992936,0
GSM,404,78,31000,10722,0,77.434276,23.229107,1000,31,1,1238992947,1238992947,0
GSM,404,78,31000,10412,0,77.434191,23.230885,1000,14,1,1238992947,1238992947,0
GSM,404,78,31000,10161,0,77.43507385253899,23.234024047852,1000,2,1,1238992937,1238992937,0
GSM,404,78,31000,10162,0,77.434158,23.231735,1000,9,1,1238992947,1238992947,0
GSM,404,78,31000,10031,0,77.43782,23.203468,1000,8,1,1238992945,1238992945,0
GSM,404,78,31000,10482,0,77.436683,23.205499,1000,35,1,1238992951,1238992951,0
GSM,404,78,31000,10841,0,77.41905200000001,23.21196,1000,15,1,1238992939,1238992939,0
GSM,404,78,31000,10842,0,77.421757,23.202979,1000,33,1,1238992951,1238992951,0
GSM,404,78,31000,10343,0,77.41722106933601,23.201065063477,1000,1,1,1238992940,1238992940,0
GSM,404,78,31000,11131,0,77.41869,23.198063,1000,43,1,1238992940,1238992940,0
GSM,404,78,31000,10342,0,77.422714233398,23.201065063477,1000,4,1,1238992940,1238992940,0
GSM,404,78,31000,10523,0,77.429792,23.20265,1000,13,1,1238992951,1238992951,0
GSM,404,78,31000,10522,0,77.429580688477,23.202438354492003,1000,2,1,1238992942,1238992942,0
GSM,404,78,31000,10251,0,77.430953979492,23.196945190429997,1000,8,1,1238992942,1238992942,0
GSM,404,78,31000,10252,0,77.438327,23.191567000000003,1000,84,1,1238992944,1238992944,0
GSM,404,78,31000,10032,0,77.442481,23.190578,1000,33,1,1238992945,1238992945,0
GSM,404,78,31000,10423,0,77.444312,23.187332,1000,11,1,1238992944,1238992944,0
GSM,404,78,31000,10541,0,77.443313598633,23.187332153320003,1000,3,1,1238992944,1238992944,0
GSM,404,78,31000,10672,0,77.432327270508,23.231277465820003,1000,5,1,1238992946,1238992946,0
GSM,404,78,31000,10262,0,77.400948,23.231277,1000,20,1,1238992950,1238992950,0
GSM,404,78,31000,10263,0,77.401199,23.231277,1000,3,1,1238992950,1238992950,0
GSM,404,78,31000,10133,0,77.401199,23.231277,1000,9,1,1238992950,1238992950,0
GSM,404,78,31000,10491,0,77.405842,23.225588000000002,1000,7,1,1238992950,1238992950,0
GSM,404,78,31000,10492,0,77.40623474121101,23.225784301757997,1000,4,1,1238992950,1238992950,0
GSM,404,78,31000,10633,0,77.39524841308601,23.210678100585998,1000,13,1,1238992950,1238992950,0
GSM,404,78,31000,10631,0,77.39524841308601,23.214797973632997,1000,2,1,1238992950,1238992950,0
GSM,404,78,31000,10493,0,77.404273,23.220291,1000,7,1,1238992951,1238992951,0
GSM,404,78,31000,10923,0,77.404861450195,23.221664428710998,1000,3,1,1238992951,1238992951,0
GSM,404,78,31000,10013,0,77.42546081543,23.207931518555004,1000,1,1,1238992951,1238992951,0
GSM,404,78,31000,10772,0,77.433701,23.235167999999998,1000,6,1,1238992952,1238992952,0
GSM,404,67,11301,31458,0,77.410354614258,23.264236450194996,1000,1,1,1238994066,1238994066,0
GSM,404,58,1012,1449,0,77.430953979492,23.210678100585998,1000,2,1,1238997465,1238997465,0
GSM,404,58,1001,1028,0,77.430954,23.210720000000002,1000,33,1,1238997466,1238997466,0
GSM,404,58,1012,1119,0,77.430953979492,23.210678100585998,1000,3,1,1238997466,1238997466,0
UMTS,404,78,33031,19879077,0,77.39250200000001,23.245926,1000,3,1,1458633502,1476872568,0
UMTS,404,78,33031,19880017,0,77.4646,23.260117,1000,2,1,1458633503,1485838845,0
GSM,404,93,39045,58381,0,77.48176574707,23.192825317382997,1000,2,1,1291809510,1291809510,0
GSM,404,67,61301,9563,0,77.377395629883,23.261489868164002,1000,3,1,1299478459,1299478459,0
GSM,404,67,61301,9972,0,77.377395629883,23.261489868164002,1000,1,1,1299478383,1299478383,0
GSM,404,93,7192,36073,0,77.421341,23.294907000000002,1000,3,1,1301107402,1451901163,0
GSM,404,93,7192,27257,0,77.421340942383,23.243637084960998,1000,1,1,1302708527,1302708527,0
UMTS,404,58,5001,19727983,0,77.431872,23.236314,3725,3,1,1311591579,1311591579,0
UMTS,404,58,5001,19728024,0,77.404861450195,23.265609741210998,1000,1,1,1313741639,1313741639,0
UMTS,404,58,5001,19727414,0,77.404861450195,23.265609741210998,1000,1,1,1313741980,1313741980,0
GSM,404,67,61301,44311,0,77.40348815918,23.264236450194996,1000,1,1,1317526478,1317526478,0
GSM,404,67,61301,34351,0,77.40280200000001,23.265610000000002,1000,2,1,1317546614,1444451707,0
GSM,404,67,61301,44313,0,77.404861450195,23.265609741210998,1000,1,1,1317624488,1317624488,0
UMTS,404,78,33031,19878906,0,77.421341,23.253937,1000,6,1,1320818661,1478002338,0
UMTS,404,78,33031,50594049,0,77.423401,23.252563000000002,1000,2,1,1320799049,1320799049,0
UMTS,404,78,33031,19879227,0,77.425461,23.25531,1000,4,1,1320818864,1481687646,0
UMTS,404,67,61821,1214000,0,77.40378199999999,23.265512,1000,14,1,1322491673,1322569061,0
UMTS,404,67,61821,50594049,0,77.40348815918,23.265609741210998,1000,11,1,1322485374,1322485374,0
UMTS,404,58,5001,19727974,0,77.41310119628899,23.185958862305004,1000,1,1,1326759383,1326759383,0
UMTS,404,58,1508,19727798,0,77.433700561523,23.231277465820003,1000,2,1,1351972562,1351992533,0
UMTS,404,78,33031,19878985,0,77.429581,23.24707,1000,2,1,1361032551,1435650185,0
GSM,404,93,7195,38242,0,77.441254,23.215485,1000,4,1,1361441288,1475844823,0
UMTS,404,67,61821,1223469,0,77.413788,23.168105999999998,1000,6,1,1361479406,1412263648,0
UMTS,404,58,5001,19727589,0,77.40211486816399,23.228530883789002,1000,4,1,1361612354,1361612354,0
GSM,404,58,1508,1259,0,77.40211486816399,23.228530883789002,1000,1,1,1361612234,1361612234,0
UMTS,404,78,33031,19879256,0,77.461496,23.259512,1000,25,1,1361782607,1486210821,0
GSM,404,93,7193,58714,0,77.448349,23.255081,1000,6,1,1361944031,1468922201,0
GSM,404,78,35000,11332,0,77.473526000977,23.228530883789002,1000,3,1,1362050398,1362050398,0
UMTS,404,67,61821,1223539,0,77.407455,23.223953,1000,9,1,1362669299,1463795159,0
GSM,404,78,35500,11171,0,77.4337,23.297196,1451,4,1,1362737689,1483870341,0
GSM,404,93,7207,58793,0,77.383804,23.263779,1000,3,1,1362744967,1362744967,0
GSM,404,93,7193,58051,0,77.45910699999999,23.291359,1627,4,1,1362800582,1472244232,0
GSM,404,93,7191,24643,0,77.396621704102,23.218917846679997,1000,2,1,1363149671,1363149671,0
UMTS,404,58,5001,19727537,0,77.455673217773,23.214797973632997,1000,1,1,1363430520,1363430520,0
GSM,404,93,39045,58473,0,77.43690500000001,23.235626,1000,6,1,1364052852,1475844823,0
GSM,404,93,7192,51673,0,77.424545,23.248672,1000,3,1,1364246081,1449302009,0
GSM,404,93,7192,37991,0,77.42797900000001,23.255768,1000,6,1,1364281801,1472260634,0
GSM,404,93,7193,38362,0,77.489319,23.226128,1000,4,1,1364787287,1437484872,0
UMTS,404,67,61821,1223161,0,77.476061,23.23545,1000,26,1,1364909289,1451625979,0
UMTS,404,67,61821,1223160,0,77.476272583008,23.235397338867003,1000,2,1,1364890041,1364890041,0
UMTS,404,78,33031,19878635,0,77.436447143555,23.239517211914002,1000,1,1,1365504242,1365504242,0
GSM,404,93,7207,39971,0,77.39524841308601,23.266983032227,1000,3,1,1365572107,1365572107,0
UMTS,404,78,33031,19880097,0,77.422371,23.227158,1000,4,1,1365856351,1365856351,0
UMTS,404,58,5001,19728837,0,77.432327270508,23.249130249023,1000,4,1,1365867646,1365867646,0
UMTS,404,58,5001,19727987,0,77.41584777832,23.251876831055004,1000,3,1,1366000987,1366000987,0
GSM,404,67,61302,34272,0,77.459335,23.217087,1000,3,1,1366232505,1435550573,0
GSM,404,67,61302,34271,0,77.460342,23.218918,1096,5,1,1366232810,1451625983,0
UMTS,404,78,33031,19878836,0,77.436447143555,23.212051391602,1000,5,1,1366450159,1366450159,0
GSM,404,67,61302,39491,0,77.486135,23.254873,1000,11,1,1366542789,1491448108,0
UMTS,404,78,33031,19878555,0,77.41722106933601,23.187332153320003,1000,2,1,1366775985,1366775985,0
UMTS,404,78,33031,19879126,0,77.41310119628899,23.225784301757997,1000,5,1,1367143533,1367143533,0
GSM,404,78,35000,10063,0,77.400741577148,23.236770629882997,1000,2,1,1367308635,1367308635,0
UMTS,404,78,33031,19880096,0,77.422714233398,23.227157592773,1000,4,1,1367802185,1367802185,0
UMTS,404,78,33031,19881785,0,77.387924,23.266983,1000,3,1,1367848764,1453382135,0
GSM,404,67,61302,33132,0,77.451859,23.193588000000002,1000,9,1,1368301715,1467450564,0
GSM,404,78,35000,10843,0,77.41722106933601,23.207931518555004,1000,2,1,1368755107,1368755107,0
GSM,404,78,35000,12071,0,77.41722106933601,23.207931518555004,1000,4,1,1368772550,1368772550,0
UMTS,404,67,61821,1213879,0,77.467003,23.252907,1000,4,1,1368868189,1441074932,0
UMTS,404,78,33031,19879456,0,77.430267,23.260803,1000,6,1,1369113110,1489286537,0
UMTS,404,67,61821,1213899,0,77.391281,23.219223,1000,18,1,1369172456,1492423586,0
UMTS,404,78,33031,19878636,0,77.43507385253899,23.236770629882997,1000,2,1,1369290090,1369290090,0
UMTS,404,58,5001,19727347,0,77.42408752441399,23.236770629882997,1000,7,1,1369381749,1369381749,0
UMTS,404,58,5001,19727399,0,77.366409301758,23.275222778320003,1000,1,1,1369395042,1369395042,0
UMTS,404,58,5001,50594049,0,77.47215270996101,23.258743286132997,1000,3,1,1369440249,1369440249,0
UMTS,404,58,5001,19728588,0,77.47215270996101,23.258743286132997,1000,1,1,1369440186,1369440186,0
UMTS,404,67,61821,1213881,0,77.46116638183601,23.251876831055004,1000,2,1,1369737560,1369737560,0
GSM,404,93,7193,58222,0,77.462375,23.259348000000003,1000,25,1,1369924515,1490763840,0
GSM,404,93,7193,28067,0,77.455215,23.275223,1000,3,1,1369934502,1459375696,0
UMTS,404,58,5001,19728928,0,77.487063,23.229119,1000,14,1,1370177142,1420613665,0
UMTS,404,67,61821,1213890,0,77.453751,23.186508,1000,5,1,1370842069,1424760520,0
UMTS,404,58,5001,19727729,0,77.44743347168,23.194198608398,1000,1,1,1371353849,1371353849,0
GSM,404,58,5001,1351,0,77.39112854003899,23.239517211914002,1000,1,1,1371957545,1371957545,0
GSM,404,58,5001,1251,0,77.39112854003899,23.239517211914002,1000,2,1,1371957665,1371957665,0
GSM,404,78,35500,11593,0,77.41035500000001,23.246384,1000,2,1,1372262033,1456815611,0
GSM,404,78,35500,10812,0,77.407951,23.243637,1000,4,1,1372262095,1451883031,0
UMTS,404,58,5001,19788627,0,77.465286254883,23.261489868164002,1000,3,1,1372471075,1372471075,0
GSM,404,93,7192,24062,0,77.404861450195,23.251876831055004,1000,6,1,1372526189,1376718296,0
