,radio,lon,lat,range,TowerID
1318,GSM,77.406235,23.282776,1000,40458-2131-13582
1319,GSM,77.407608,23.24501,1000,40458-2131-13342
1320,GSM,77.389755249023,23.261489868164002,1000,40458-2131-13492
1321,GSM,77.451897,23.252563,1000,40458-2131-13461
1322,GSM,77.40623474121101,23.242263793944996,1000,40458-2131-13472
1323,GSM,77.501678,23.253937,1000,40458-2131-13633
1324,GSM,77.352676,23.280991,1000,40458-2131-13301
1325,GSM,77.33619689941399,23.328781127930004,1000,40458-2131-13543
1326,GSM,77.43690500000002,23.225784,1000,40458-2131-13843
1327,GSM,77.400741577148,23.227157592773,1000,40458-2131-13783
1328,GSM,77.466659545898,23.260116577148,1000,40458-2131-13673
1329,GSM,77.50373840332,23.258743286132997,1000,40458-2131-13992
1330,GSM,77.433700561523,23.232650756835998,1000,40458-2131-13753
1331,GSM,77.40211486816399,23.225784301757997,1000,40458-2131-13703
1332,GSM,77.45395699999997,23.186989,1394,40458-2141-14053
1333,GSM,77.427902,23.226089,1000,40458-2131-17043
1334,GSM,77.44709,23.227158,1116,40458-2131-13841
1335,GSM,77.435989,23.233109,1000,40458-2131-13751
1336,GSM,77.438644,23.239517000000006,1000,40458-2131-13731
1337,GSM,77.500534,23.255997,1000,40458-2131-17001
1338,GSM,77.420425,23.272476,1000,40458-2131-17031
1339,GSM,77.436996,23.238144,1000,40458-2131-13853
1340,GSM,77.427864,23.228874,1000,40458-2131-13722
1341,GSM,77.40074200000002,23.235855,1000,40458-2131-13701
1342,GSM,77.44148299999998,23.240891,1000,40458-2131-13921
1343,GSM,77.412415,23.231964,1000,40458-2131-13772
1344,GSM,77.404861450195,23.217544555664002,1000,40458-2141-14523
1345,GSM,77.45704650878899,23.180465698242003,1000,40458-2141-14273
1346,GSM,77.463089,23.231827,1000,40458-2141-14413
1347,GSM,77.44660999999998,23.209305,1995,40458-2141-14341
1348,GSM,77.39387512207,23.212051391602,1000,40458-2141-14092
1349,GSM,77.392429,23.212669,1000,40458-2141-14292
1350,GSM,77.404861450195,23.223037719727,1000,40458-2141-14291
1351,GSM,77.40623474121101,23.229904174805004,1000,40458-2141-14524
1352,GSM,77.40623474121101,23.218917846680004,1000,40458-2141-14423
1353,GSM,77.468491,23.239059,1000,40458-2141-14411
1354,GSM,77.41584777832,23.231277465820003,1000,40458-2141-14521
1355,GSM,77.260665893555,23.247756958007997,1000,40458-1507-2589
1356,GSM,77.414474487305,23.299942016602,1000,40458-2131-13242
1357,GSM,77.412415,23.253937,1000,40458-2131-13132
1358,GSM,77.41355899999998,23.268356,1000,40458-2131-13143
1359,GSM,77.36228942871101,23.312301635742003,1000,40458-2131-13123
1360,GSM,77.330017,23.273849,1000,40458-2131-13203
1361,GSM,77.398453,23.247757,1000,40458-2131-13201
1362,GSM,77.431641,23.258057,1000,40458-2131-13081
1363,GSM,77.411727905273,23.310928344727,1000,40458-2131-13241
1364,GSM,77.40348815918,23.276596069335998,1000,40458-2131-13163
1365,GSM,77.41310119628899,23.265609741210998,1000,40458-2131-13113
1366,GSM,77.462539672852,23.251876831055004,1000,40458-2131-13103
1367,GSM,77.44194,23.249817,1000,40458-2131-13572
1368,GSM,77.387008666992,23.308181762694996,1000,40458-2131-13431
1369,GSM,77.414474487305,23.253250122070003,1000,40458-2131-13381
1370,GSM,77.47261,23.249359,1000,40458-2131-13622
1371,GSM,77.459244,23.259293,1142,40458-2131-13571
1372,GSM,77.39112854003899,23.266983032227,1000,40458-2131-13323
1373,GSM,77.414474487305,23.313674926757997,1000,40458-2131-13412
1374,GSM,77.454299926758,23.251876831055004,1000,40458-2131-13653
1375,GSM,77.389755249023,23.264236450194996,1000,40458-2131-13272
1376,GSM,77.34718322753899,23.287582397460998,1000,40458-2131-13542
1377,GSM,77.432327270508,23.295822143555004,1000,40458-2131-13503
1378,GSM,77.41584777832,23.315048217773,1000,40458-2131-13411
1379,GSM,77.404861450195,23.279342651367003,1000,40458-2131-13522
1380,GSM,77.42775,23.263321,1000,40458-2131-13502
1381,GSM,77.41722106933601,23.301315307617003,1000,40458-2131-13313
1382,GSM,77.360458,23.272018,1000,40458-2131-13332
1383,GSM,77.37327575683601,23.301315307617003,1000,40458-2131-13352
1384,GSM,77.43782043457,23.298568725585998,1000,40458-2131-13533
1385,GSM,77.434525,23.207822,1000,40458-2141-14083
1386,GSM,77.466659545898,23.260116577148,1000,40458-2131-13973
1387,GSM,77.417496,23.273849,1000,40458-2131-13963
1388,GSM,77.359543,23.271103,1000,40458-2131-13692
1389,GSM,77.432327270508,23.228530883789002,1000,40458-2131-17041
1390,GSM,77.41722106933601,23.231277465820003,1000,40458-2131-13913
1391,GSM,77.440568,23.242264,1994,40458-2131-13781
1392,GSM,77.439136,23.21394,1000,40458-2131-13842
1393,GSM,77.439575,23.213348,1000,40458-2141-14081
1394,GSM,77.46803299999998,23.261215,1000,40458-2131-13674
1395,GSM,77.461166,23.279921,1000,40458-2131-13683
1396,GSM,77.406235,23.233337,1000,40458-2131-13702
1397,GSM,77.440842,23.213974,1000,40458-2131-13832
1398,GSM,77.425117,23.26252,1000,40458-2131-13962
1399,GSM,77.465744,23.252792000000003,1000,40458-2131-13663
1400,GSM,77.430953979492,23.232650756835998,1000,40458-2131-13762
1401,GSM,77.431641,23.228394,1000,40458-2131-13743
1402,GSM,77.428207,23.225588,1000,40458-2131-13882
1403,GSM,77.407608032227,23.227157592773,1000,40458-2141-14352
1404,GSM,77.46528599999998,23.253422,1000,40458-2141-14891
1405,GSM,77.39524841308601,23.229904174805004,1000,40458-2141-14532
1406,GSM,77.44606018066399,23.210678100585998,1000,40458-2141-14581
1407,GSM,77.39112854003899,23.206558227539002,1000,40458-2141-14823
1408,GSM,77.39112854003899,23.210678100585998,1000,40458-2141-14762
1409,GSM,77.43782043457,23.183212280273,1000,40458-2141-14803
1410,GSM,77.467344,23.211366,2615,40458-2141-14651
1411,GSM,77.437428,23.211463,1000,40458-2141-14511
1412,GSM,77.392501831055,23.228530883789002,1000,40458-2141-14371
1413,GSM,77.452926635742,23.185958862305004,1000,40458-2141-14491
1414,GSM,77.442399,23.197861,2446,40458-2141-14502
1415,GSM,77.41310119628899,23.319168090820003,1000,40458-1507-2048
1416,GSM,77.36228942871101,23.312301635742003,1000,40458-1507-1917
1417,GSM,77.45979309082,23.320541381835998,1000,40458-1507-2279
1418,GSM,77.452927,23.25016,1000,40458-2131-13091
1419,GSM,77.350616,23.278427,1000,40458-2131-13051
1420,GSM,77.41722106933601,23.262863159180004,1000,40458-2131-13031
1421,GSM,77.313766,23.266068,1000,40458-2131-13021
1422,GSM,77.408981323242,23.243637084960998,1000,40458-2131-13192
1423,GSM,77.429580688477,23.301315307617003,1000,40458-2131-13161
1424,GSM,77.42820739746101,23.261489868164002,1000,40458-2131-13183
1425,GSM,77.450804,23.283088,1000,40458-2131-13263
1426,GSM,77.40623474121101,23.288955688477,1000,40458-2131-13122
1427,GSM,77.407608032227,23.279342651367003,1000,40458-2131-13071
1428,GSM,77.40280200000002,23.231277,1000,40458-2131-13202
1429,GSM,77.456532,23.278055,1000,40458-2131-13214
1430,GSM,77.392501831055,23.286209106444996,1000,40458-2131-13073
1431,GSM,77.40623474121101,23.264236450194996,1000,40458-2131-13133
1432,GSM,77.411727905273,23.261489868164002,1000,40458-2131-13191
1433,GSM,77.396621704102,23.249130249023,1000,40458-2131-13403
1434,GSM,77.341298,23.271495,1000,40458-2131-13333
1435,GSM,77.40623474121101,23.294448852539002,1000,40458-2131-13583
1436,GSM,77.484512329102,23.251876831055004,1000,40458-2131-13662
1437,GSM,77.448578,23.283463,1000,40458-2131-13501
1438,GSM,77.32795715332,23.319168090820003,1000,40458-2131-13393
1439,GSM,77.432785,23.251419,1000,40458-2131-13512
1440,GSM,77.346497,23.280716,1000,40458-2131-13391
1441,GSM,77.46666,23.26149,1000,40458-2131-13651
1442,GSM,77.330703735352,23.280715942382997,1000,40458-2131-13441
1443,GSM,77.435532,23.252792000000003,1000,40458-2131-13573
1444,GSM,77.404861450195,23.321914672852,1000,40458-2131-13491
1445,GSM,77.367782592773,23.304061889648,1000,40458-2131-13351
1446,GSM,77.503052,23.256683,1000,40458-2131-13631
1447,GSM,77.404861450195,23.245010375977,1000,40458-2131-13471
1448,GSM,77.280579,23.247071,1335,40458-2131-13273
1449,GSM,77.31559753418,23.268356323242003,1000,40458-2131-13442
1450,GSM,77.413788,23.227158,1000,40458-2131-17072
1451,GSM,77.429580688477,23.217544555664002,1000,40458-2131-13834
1452,GSM,77.463912963867,23.255996704102,1000,40458-2131-13972
1453,GSM,77.422256,23.223496,1509,40458-2131-13883
1454,GSM,77.433700561523,23.232650756835998,1000,40458-2131-13752
1455,GSM,77.441254,23.238144,1000,40458-2131-13923
1456,GSM,77.432327,23.239517000000006,1000,40458-2131-13812
1457,GSM,77.466659545898,23.264236450194996,1000,40458-2131-13682
1458,GSM,77.392501831055,23.227157592773,1000,40458-2141-14091
1459,GSM,77.466659545898,23.262863159180004,1000,40458-2131-13681
1460,GSM,77.426834106445,23.242263793944996,1000,40458-2131-13763
1461,GSM,77.39387512207,23.266983032227,1000,40458-2131-13863
1462,GSM,77.397994995117,23.258743286132997,1000,40458-2131-13951
1463,GSM,77.40142800000002,23.234711,1000,40458-2131-13712
1464,GSM,77.400741577148,23.227157592773,1000,40458-2131-13773
1465,GSM,77.46116638183601,23.176345825194996,1000,40458-2141-14813
1466,GSM,77.40348815918,23.206558227539002,1000,40458-2141-14761
1467,GSM,77.392501831055,23.228530883789002,1000,40458-2141-14372
1468,GSM,77.321093,23.236314,3356,40458-2141-14153
1469,GSM,77.392501831055,23.228530883789002,1000,40458-2141-14522
1470,GSM,77.451553344727,23.185958862305004,1000,40458-2141-14722
1471,GSM,77.440402,23.21315,1000,40458-2141-14283
1472,GSM,77.451553,23.185959,1000,40458-2141-14742
1473,GSM,77.414474487305,23.266983032227,1000,40458-4101-34309
1474,GSM,77.41310119628899,23.266983032227,1000,40458-4101-24309
1475,GSM,77.485885620117,23.339767456055004,1000,40458-4206-26046
1476,GSM,77.466659545898,23.260116577148,1000,40458-7193-38353
1477,GSM,77.466659545898,23.260116577148,1000,40458-7193-23612
1478,GSM,77.41310119628899,23.266983032227,1000,40458-4101-10299
1479,GSM,77.41310119628899,23.266983032227,1000,40458-4101-10489
1480,GSM,77.418594360352,23.264236450194996,1000,40458-4101-11905
1481,GSM,77.418594360352,23.264236450194996,1000,40458-4101-30328
1482,GSM,77.41310119628899,23.266983032227,1000,40458-4101-20304
1483,GSM,77.466659545898,23.260116577148,1000,40458-7193-39752
1484,GSM,77.466659545898,23.260116577148,1000,40458-7193-29478
1485,GSM,77.418594360352,23.264236450194996,1000,40458-4101-21984
1486,GSM,77.414474487305,23.268356323242003,1000,40458-7192-22976
1487,GSM,77.418594360352,23.264236450194996,1000,40458-4101-30488
1488,GSM,77.484512329102,23.339767456055004,1000,40458-4206-23017
1489,GSM,77.41584777832,23.265609741210998,1000,40458-4101-20489
1490,GSM,77.47215270996101,23.330154418944996,1000,40458-4206-23016
1491,GSM,77.466659545898,23.260116577148,1000,40458-7193-25838
1492,GSM,77.414474487305,23.268356323242003,1000,40458-7192-51633
1493,GSM,77.466659545898,23.260116577148,1000,40458-7193-39753
1494,GSM,77.41310119628899,23.266983032227,1000,40458-4105-12598
1495,GSM,77.418594360352,23.264236450194996,1000,40458-4101-24202
1496,GSM,77.466659545898,23.260116577148,1000,40458-7193-25836
1497,GSM,77.466659545898,23.260116577148,1000,40458-7193-58052
1498,GSM,77.414474487305,23.268356323242003,1000,40458-7192-22978
1499,GSM,77.477645874023,23.332901000977,1000,40458-4202-58041
1500,GSM,77.414474487305,23.266983032227,1000,40458-4101-14309
1501,GSM,77.418594360352,23.264236450194996,1000,40458-4105-10520
1502,GSM,77.41310119628899,23.266983032227,1000,40458-4101-30486
1503,GSM,77.414474487305,23.268356323242003,1000,40458-7192-58652
1504,GSM,77.466659545898,23.260116577148,1000,40458-7193-25837
1505,GSM,77.466659545898,23.260116577148,1000,40458-7193-29477
1506,GSM,77.414474487305,23.268356323242003,1000,40458-7192-36521
1507,UMTS,77.47215270996101,23.253250122070003,1000,40478-7193-29476
1508,UMTS,77.36228942871101,23.203811645507997,1000,40478-20001-13138452
1509,UMTS,77.370529174805,23.207931518555004,1000,40478-20001-13137533
1510,UMTS,77.366409301758,23.206558227539002,1000,40478-20001-13139237
1511,UMTS,77.466659545898,23.232650756835998,1000,40478-20001-13138875
1512,UMTS,77.42546081543,23.231277465820003,1000,40478-20001-13119504
1513,UMTS,77.43507385253899,23.245010375977,1000,40478-20001-13131506
1514,UMTS,77.45979309082,23.275222778320003,1000,40478-7193-58053
1515,UMTS,77.432327270508,23.194198608398,1000,40478-7195-38202
1516,UMTS,77.433700561523,23.232650756835998,1000,40478-20001-13137500
1517,UMTS,77.400741577148,23.236770629882997,1000,40478-20001-13141524
1518,UMTS,77.40211486816399,23.225784301757997,1000,40478-20001-13119237
1519,UMTS,77.32933044433601,23.184585571289002,1000,40478-20001-13118453
1520,UMTS,77.41584777832,23.229904174805004,1000,40478-20001-13119839
1521,UMTS,77.360916137695,23.203811645507997,1000,40478-20001-13117709
1522,UMTS,77.444686889648,23.231277465820003,1000,40478-20001-13119224
1523,UMTS,77.344436645508,23.192825317382997,1000,40478-20001-13128452
1524,UMTS,77.42546081543,23.231277465820003,1000,40478-20001-13127500
1525,UMTS,77.35816955566399,23.203811645507997,1000,40478-20001-13137709
1526,UMTS,77.433700561523,23.228530883789002,1000,40478-20001-13137706
1527,UMTS,77.34992980957,23.196945190430004,1000,40478-20001-13118452
1528,UMTS,77.440567016602,23.239517211914002,1000,40478-20001-13129185
1529,UMTS,77.40348815918,23.236770629882997,1000,40478-6002-53972
1530,UMTS,77.414474487305,23.231277465820003,1000,40478-4105-32304
1531,UMTS,77.38151550293,23.217544555664002,1000,40478-20001-13127711
1532,UMTS,77.40211486816399,23.224411010742003,1000,40478-20001-13139839
1533,UMTS,77.43782043457,23.234024047852,1000,40478-20001-13127718
1534,UMTS,77.39112854003899,23.225784301757997,1000,40478-20001-13117529
1535,UMTS,77.382888793945,23.221664428710998,1000,40478-20001-13128624
1536,UMTS,77.436447143555,23.232650756835998,1000,40478-20001-13117706
1537,UMTS,77.463912963867,23.251876831055004,1000,40478-7193-58702
1538,UMTS,77.407608032227,23.221664428710998,1000,40478-6002-62741
1539,UMTS,77.429580688477,23.247756958007997,1000,40478-20001-13121492
1540,UMTS,77.419967651367,23.229904174805004,1000,40478-20001-13129828
1541,UMTS,77.400741577148,23.235397338867003,1000,40478-20001-13117723
1542,UMTS,77.376022338867,23.210678100585998,1000,40478-20001-13127709
1543,UMTS,77.514724731445,23.290328979492003,1000,40478-33031-19858656
1544,UMTS,77.41584777832,23.250503540039002,1000,40478-33031-19877427
1545,UMTS,77.385837,23.264083,1000,40478-33031-19878507
1546,UMTS,77.41584777832,23.277969360352,1000,40478-33031-19877436
1547,UMTS,77.40074200000002,23.264694,1000,40478-33031-19877416
1548,UMTS,77.408981323242,23.277969360352,1000,40478-33031-19878587
1549,UMTS,77.412415,23.293076,1000,40478-33031-19877437
1550,UMTS,77.498245239258,23.261489868164002,1000,40478-33031-19877746
1551,UMTS,77.34718322753899,23.271102905273,1000,40478-33031-19878536
1552,UMTS,77.289505004883,23.260116577148,1000,40478-33031-19877796
1553,UMTS,77.517471313477,23.275222778320003,1000,40478-33031-19858655
1554,UMTS,77.334823608398,23.273849487305004,1000,40478-33031-19858677
1555,UMTS,77.466202,23.250504,1000,40478-33031-19879277
1556,UMTS,77.39524841308601,23.253250122070003,1000,40478-33031-19879075
1557,UMTS,77.338943481445,23.271102905273,1000,40478-33031-19878625
1558,UMTS,77.43873599999998,23.25325,1000,40478-33031-19878816
1559,UMTS,77.396621704102,23.250503540039002,1000,40478-33031-19879036
1560,UMTS,77.387008666992,23.243637084960998,1000,40478-33031-19879107
1561,UMTS,77.40623474121101,23.264236450194996,1000,40478-33031-19879205
1562,UMTS,77.31834411621101,23.265609741210998,1000,40478-33031-19878627
1563,UMTS,77.443313598633,23.253250122070003,1000,40478-33031-19879224
1564,UMTS,77.404861450195,23.294448852539002,1000,40478-33031-19878977
1565,UMTS,77.37327575683601,23.268356323242003,1000,40478-33031-19879157
1566,UMTS,77.382889,23.272311,1000,40478-33031-19879447
1567,UMTS,77.457504,23.258972,1000,40478-33031-19879257
1568,UMTS,77.40348815918,23.264236450194996,1000,40478-33031-19879426
1569,UMTS,77.480392456055,23.255996704102,1000,40478-33031-19879216
1570,UMTS,77.422714233398,23.264236450194996,1000,40478-33031-19880126
1571,UMTS,77.361374,23.311844,1000,40478-33031-19881635
1572,UMTS,77.48176574707,23.266983032227,1000,40478-33031-19880015
1573,UMTS,77.281952,23.262863,1000,40478-33031-19881737
1574,UMTS,77.44606018066399,23.284835815430004,1000,40478-33031-19880167
1575,UMTS,77.41310119628899,23.254623413085998,1000,40478-33031-19879464
1576,UMTS,77.49412536621101,23.249130249023,1000,40478-33031-19879597
1577,UMTS,77.369156,23.26355,1000,40478-33031-19880426
1578,UMTS,77.32521057128899,23.269729614257997,1000,40478-33031-19879534
1579,UMTS,77.356796264648,23.277969360352,1000,40478-33031-19880046
1580,UMTS,77.392501831055,23.261489868164002,1000,40478-33031-19880486
1581,UMTS,77.407608032227,23.228530883789002,1000,40478-6002-51763
1582,UMTS,77.408981323242,23.228530883789002,1000,40478-20001-13147706
1583,UMTS,77.470779418945,23.232650756835998,1000,40478-20001-13128875
1584,UMTS,77.426834106445,23.231277465820003,1000,40478-20001-13139504
1585,UMTS,77.498245239258,23.249130249023,1000,40478-33031-19878545
1586,UMTS,77.33757019043,23.293075561523,1000,40478-33031-19878537
1587,UMTS,77.408981323242,23.284835815430004,1000,40478-33031-19878605
1588,UMTS,77.44811999999997,23.286209,1000,40478-33031-19877447
1589,UMTS,77.46116638183601,23.320541381835998,1000,40478-33031-1532094
1590,UMTS,77.266159057617,23.262863159180004,1000,40478-33031-19877797
1591,UMTS,77.408981323242,23.238143920898,1000,40478-33031-19878597
1592,UMTS,77.273022,23.263325,5277,40478-33031-19877806
1593,UMTS,77.451004,23.255997,1000,40478-33031-19877446
1594,UMTS,77.411727905273,23.262863159180004,1000,40478-33031-19878615
1595,UMTS,77.444686889648,23.253250122070003,1000,40478-33031-1516903
1596,UMTS,77.406235,23.240891,1000,40478-33031-19877776
1597,UMTS,77.48176574707,23.231277465820003,1000,40478-33031-19878994
1598,UMTS,77.463912963867,23.229904174805004,1000,40478-33031-19878667
1599,UMTS,77.39936800000002,23.24398,1000,40478-33031-19879076
1600,UMTS,77.421341,23.302002,1000,40478-33031-19879327
1601,UMTS,77.40348815918,23.290328979492003,1000,40478-33031-19878975
1602,UMTS,77.46803283691399,23.277969360352,1000,40478-33031-19879335
1603,UMTS,77.400741577148,23.266983032227,1000,40478-33031-19879427
1604,UMTS,77.360916137695,23.280715942382997,1000,40478-33031-19878957
1605,UMTS,77.41722106933601,23.243637084960998,1000,40478-33031-19878986
1606,UMTS,77.477645874023,23.229904174805004,1000,40478-33031-19878996
1607,UMTS,77.429581,23.252563,1000,40478-33031-19879226
1608,UMTS,77.4543,23.253708,1000,40478-33031-19879137
1609,UMTS,77.49000549316399,23.224411010742003,1000,40478-33031-19878995
1610,UMTS,77.439537,23.293419,1000,40478-33031-19879415
1611,UMTS,77.465286254883,23.264236450194996,1000,40478-33031-19878796
1612,UMTS,77.343063354492,23.295822143555004,1000,40478-33031-19879196
1613,UMTS,77.434158,23.3004,1000,40478-33031-19879326
1614,UMTS,77.40348815918,23.277969360352,1000,40478-33031-19879105
1615,UMTS,77.397994995117,23.295822143555004,1000,40478-33031-19878687
1616,UMTS,77.411727905273,23.265609741210998,1000,40478-33031-19879246
1617,UMTS,77.414474487305,23.258743286132997,1000,40478-33031-19879645
1618,UMTS,77.382308,23.272476,1000,40478-33031-19879617
1619,UMTS,77.38426208496101,23.271102905273,1000,40478-33031-19880487
1620,UMTS,77.441254,23.251877,1000,40478-33031-19880105
1621,UMTS,77.339401,23.298111,1000,40478-33031-19881636
1622,UMTS,77.31422424316399,23.269729614257997,1000,40478-33031-19881735
1623,UMTS,77.38426208496101,23.251876831055004,1000,40478-33031-19880206
1624,UMTS,77.46940612793,23.261489868164002,1000,40478-33031-19880016
1625,UMTS,77.356796264648,23.273849487305004,1000,40478-33031-19880557
1626,UMTS,77.37190246582,23.261489868164002,1000,40478-33031-19880595
1627,UMTS,77.42866500000002,23.262863,1000,40478-33031-19879455
1628,UMTS,77.428894,23.262863,1000,40478-33031-19879454
1629,UMTS,77.322463989258,23.272476196289002,1000,40478-33031-19878624
1630,UMTS,77.50099182128899,23.258743286132997,1000,40478-33031-19877745
1631,UMTS,77.41584777832,23.276596069335998,1000,40478-33031-19878526
1632,UMTS,77.356796264648,23.273849487305004,1000,40478-33031-19878535
1633,UMTS,77.454299926758,23.275222778320003,1000,40478-33031-19877445
1634,UMTS,77.44743347168,23.260116577148,1000,40478-33031-19879015
1635,UMTS,77.39387512207,23.269729614257997,1000,40478-33031-19878887
1636,UMTS,77.408981323242,23.262863159180004,1000,40478-33031-19879247
1637,UMTS,77.410354614258,23.269729614257997,1000,40478-33031-19879244
1638,UMTS,77.449722,23.279343,1000,40478-33031-19878695
1639,UMTS,77.470779418945,23.269729614257997,1000,40478-33031-19879336
1640,UMTS,77.474213,23.238144,1000,40478-33031-19878676
1641,UMTS,77.477645874023,23.232650756835998,1000,40478-33031-19878997
1642,UMTS,77.396621704102,23.260116577148,1000,40478-33031-19879035
1643,UMTS,77.470779418945,23.249130249023,1000,40478-33031-19879276
1644,UMTS,77.407608032227,23.284835815430004,1000,40478-33031-19878976
1645,UMTS,77.400741577148,23.312301635742003,1000,40478-33031-19878684
1646,UMTS,77.393875,23.254471,1000,40478-33031-19879074
1647,UMTS,77.486572,23.252907,1000,40478-33031-19878857
1648,UMTS,77.338943481445,23.265609741210998,1000,40478-33031-19880927
1649,UMTS,77.440567016602,23.306808471680004,1000,40478-33031-19881757
1650,UMTS,77.441940307617,23.245010375977,1000,40478-33031-19880107
1651,UMTS,77.40348815918,23.337020874023,1000,40478-33031-19880645
1652,UMTS,77.397994995117,23.290328979492003,1000,40478-33031-19880946
1653,UMTS,77.397994995117,23.282089233398,1000,40478-33031-19880515
1654,UMTS,77.38014221191399,23.299942016602,1000,40478-33031-19880576
1655,UMTS,77.355194,23.27179,1000,40478-33031-19880926
1656,UMTS,77.33036,23.26973,1000,40478-33031-19879537
1657,UMTS,77.341690063477,23.271102905273,1000,40478-33031-19880925
1658,UMTS,77.36846899999998,23.301315,1000,40478-33031-19880577
1659,UMTS,77.42820739746101,23.257369995117003,1000,40478-33031-19882197
1660,UMTS,77.48313903808601,23.254623413085998,1000,40478-33031-19883906
1661,UMTS,77.510604858398,23.255996704102,1000,40478-33031-19882695
1662,UMTS,77.48176574707,23.254623413085998,1000,40478-33031-19883907
1663,UMTS,77.41722106933601,23.262863159180004,1000,40478-33031-19883827
1664,UMTS,77.40348815918,23.277969360352,1000,40478-33031-19882216
1665,UMTS,77.40348815918,23.301315307617003,1000,40478-33031-19881844
1666,UMTS,77.354049682617,23.286209106444996,1000,40478-33031-19881986
1667,UMTS,77.41310119628899,23.276596069335998,1000,40478-33031-19883947
1668,UMTS,77.466659545898,23.249130249023,1000,40478-33031-19881936
1669,UMTS,77.266159057617,23.249130249023,1000,40478-33031-19883067
1670,UMTS,77.419967651367,23.261489868164002,1000,40478-33031-19883826
1671,UMTS,77.41310119628899,23.247756958007997,1000,40478-33031-19881965
1672,UMTS,77.382888793945,23.301315307617003,1000,40478-33031-19883085
1673,UMTS,77.47558599999998,23.26973,1000,40478-33031-19883645
1674,UMTS,77.41584777832,23.275222778320003,1000,40478-33031-19883296
1675,UMTS,77.389755249023,23.262863159180004,1000,40478-33031-19878505
1676,UMTS,77.39433299999997,23.243637,1000,40478-33031-19878495
1677,UMTS,77.387008666992,23.260116577148,1000,40478-33031-19878504
1678,UMTS,77.429581,23.262177,1000,40478-33031-19858425
1679,UMTS,77.385707,23.263346,1333,40478-33031-19878497
1680,UMTS,77.411727905273,23.246383666992003,1000,40478-33031-10843
1681,UMTS,77.410354614258,23.260116577148,1000,40478-33031-19878784
1682,UMTS,77.443313598633,23.282089233398,1000,40478-33031-19879416
1683,UMTS,77.46940612793,23.232650756835998,1000,40478-33031-19878665
1684,UMTS,77.462539672852,23.251876831055004,1000,40478-33031-19879135
1685,UMTS,77.410354614258,23.271102905273,1000,40478-33031-19878785
1686,UMTS,77.49000549316399,23.251876831055004,1000,40478-33031-19878856
1687,UMTS,77.461624,23.274307,1000,40478-33031-19879337
1688,UMTS,77.408981323242,23.261489868164002,1000,40478-33031-19879206
1689,UMTS,77.397994995117,23.253250122070003,1000,40478-33031-19878656
1690,UMTS,77.470779418945,23.240890502930004,1000,40478-33031-19878677
1691,UMTS,77.41035500000002,23.278656,1000,40478-33031-19879177
1692,UMTS,77.414932,23.303604,1232,40478-33031-19879325
1693,UMTS,77.411727905273,23.264236450194996,1000,40478-33031-19879245
1694,UMTS,77.40348815918,23.254623413085998,1000,40478-33031-19879644
1695,UMTS,77.265135,23.21995,7528,40478-33031-19881017
1696,UMTS,77.383014,23.272289,1000,40478-33031-19879616
1697,UMTS,77.39387512207,23.290328979492003,1000,40478-33031-19880947
1698,UMTS,77.45018005371101,23.243637084960998,1000,40478-33031-19880106
1699,UMTS,77.35954284668,23.282089233398,1000,40478-33031-19880045
1700,UMTS,77.387008666992,23.249130249023,1000,40478-33031-19880205
1701,UMTS,77.42546081543,23.264236450194996,1000,40478-33031-19879457
1702,UMTS,77.41310119628899,23.253250122070003,1000,40478-33031-19879466
1703,UMTS,77.36228942871101,23.276596069335998,1000,40478-33031-19880556
1704,UMTS,77.30928,23.26561,1000,40478-33031-19881736
1705,UMTS,77.466659545898,23.276596069335998,1000,40478-33031-19879605
1706,UMTS,77.410354614258,23.254623413085998,1000,40478-33031-19879467
1707,UMTS,77.40623474121101,23.294448852539002,1000,40478-33031-19882065
1708,UMTS,77.487258911133,23.231277465820003,1000,40478-33031-19881835
1709,UMTS,77.282638549805,23.255996704102,1000,40478-33031-19883065
1710,UMTS,77.42820739746101,23.250503540039002,1000,40478-33031-19883926
1711,UMTS,77.42820739746101,23.257369995117003,1000,40478-33031-19883916
1712,UMTS,77.414474487305,23.280715942382997,1000,40478-33031-19883946
1713,UMTS,77.477645874023,23.264236450194996,1000,40478-33031-19883835
1714,UMTS,77.468307,23.266846,1000,40478-33031-19883646
1715,UMTS,77.398682,23.253937,1000,40478-33031-19883847
1716,UMTS,77.42775,23.254623,1000,40478-33031-19883887
1717,UMTS,77.408981323242,23.268356323242003,1000,40478-33031-10651
1718,UMTS,77.44743347168,23.253250122070003,1000,40478-33031-19859256
1719,UMTS,77.407608032227,23.280715942382997,1000,40478-33031-19878606
1720,UMTS,77.408981323242,23.282089233398,1000,40478-33031-19878607
1721,UMTS,77.492752075195,23.258743286132997,1000,40478-33031-19877747
1722,UMTS,77.414474487305,23.269729614257997,1000,40478-33031-19878585
1723,UMTS,77.420654,23.249817,1000,40478-33031-19878987
1724,UMTS,77.404861450195,23.265609741210998,1000,40478-33031-19879425
1725,UMTS,77.382888793945,23.250503540039002,1000,40478-33031-19879156
1726,UMTS,77.458419799805,23.262863159180004,1000,40478-33031-19879255
1727,UMTS,77.382018,23.262245,3512,40478-33031-19879155
1728,UMTS,77.457047,23.25531,1000,40478-33031-19879134
1729,UMTS,77.421341,23.264923,1000,40478-33031-19879085
1730,UMTS,77.476272583008,23.258743286132997,1000,40478-33031-19879217
1731,UMTS,77.38014221191399,23.260116577148,1000,40478-33031-19879446
